,longitude,variable,value
630,-914.863,lnwpred_longq,4.765738292
631,-914.39,lnwpred_longq,4.765433529
632,-913.023,lnwpred_longq,4.748841709
633,-914.303,lnwpred_longq,4.765073157
634,-915.14,lnwpred_longq,4.764619113
635,-913.227,lnwpred_longq,4.75279967
636,-914.165,lnwpred_longq,4.764307586
637,-917.241,lnwpred_longq,4.724923005
638,-913.651,lnwpred_longq,4.759362823
639,-914.698,lnwpred_longq,4.765949413
640,-915.686,lnwpred_longq,4.75960628
641,-913.725,lnwpred_longq,4.760278092
642,-918.32,lnwpred_longq,4.683104261
643,-912.864,lnwpred_longq,4.745396314
644,-913.018,lnwpred_longq,4.748738173
645,-912.92,lnwpred_longq,4.746645815
646,-912.311,lnwpred_longq,4.730953903
647,-913.589,lnwpred_longq,4.758543307
648,-914.376545,lnwpred_longq,4.765383976
649,-914.688,lnwpred_longq,4.765951277
650,-914.153,lnwpred_longq,4.764229771
651,-921.673,lnwpred_longq,4.460330038
652,-913.801,lnwpred_longq,4.761146891
653,-914.529,lnwpred_longq,4.765813077
654,-913.2146478,lnwpred_longq,4.752574802
655,-915.008,lnwpred_longq,4.765271993
656,-917.1681404,lnwpred_longq,4.727222611
657,-913.664,lnwpred_longq,4.759528566
658,-914.685,lnwpred_longq,4.765951593
659,-913.284,lnwpred_longq,4.753812646
660,-914.506,lnwpred_longq,4.765766939
661,-915.196,lnwpred_longq,4.764276373
662,-913.803,lnwpred_longq,4.76116878
663,-913.92,lnwpred_longq,4.762362304
664,-914.501,lnwpred_longq,4.765756035
665,-913.574,lnwpred_longq,4.758337823
666,-913.819,lnwpred_longq,4.761342091
667,-915.088,lnwpred_longq,4.764902292
668,-915.599,lnwpred_longq,4.760654459
669,-913.556,lnwpred_longq,4.758087531
670,-913.792,lnwpred_longq,4.761047774
671,-914.365,lnwpred_longq,4.765339656
672,-913.962,lnwpred_longq,4.762749037
673,-913.291,lnwpred_longq,4.753934248
674,-914.206,lnwpred_longq,4.764559879
675,-913.219,lnwpred_longq,4.75265425
676,-915.971,lnwpred_longq,4.755510364
677,-913.967,lnwpred_longq,4.762793608
678,-912.814,lnwpred_longq,4.744247583
679,-913.629,lnwpred_longq,4.759077523
680,-915.489,lnwpred_longq,4.761844387
681,-914.4,lnwpred_longq,4.765468892
682,-913.169,lnwpred_longq,4.751727261
683,-913.3875596,lnwpred_longq,4.755549196
684,-914.694,lnwpred_longq,4.765950309
685,-913.297,lnwpred_longq,4.754037991
686,-912.908,lnwpred_longq,4.746381363
687,-920.337,lnwpred_longq,4.565926048
688,-913.318,lnwpred_longq,4.754397551
689,-915.745,lnwpred_longq,4.758841641
690,-913.382,lnwpred_longq,4.755459373
691,-914.035,lnwpred_longq,4.763368777
692,-913.959,lnwpred_longq,4.762722144
693,-913.852,lnwpred_longq,4.761689445
694,-913.9218,lnwpred_longq,4.762379331
695,-914.1905,lnwpred_longq,4.764466969
696,-914.589,lnwpred_longq,4.765902331
697,-919.628,lnwpred_longq,4.612908199
698,-914.333,lnwpred_longq,4.765208104
699,-914.667,lnwpred_longq,4.765951126
700,-913.856,lnwpred_longq,4.761730624
701,-913.856,lnwpred_longq,4.761730624
702,-913.857,lnwpred_longq,4.761740887
703,-914.88,lnwpred_longq,4.765697214
704,-915.841,lnwpred_longq,4.757504538
705,-916.277,lnwpred_longq,4.749983036
706,-913.678,lnwpred_longq,4.759704699
707,-915.7129143,lnwpred_longq,4.759262864
708,-914.727,lnwpred_longq,4.765936942
709,-912.784,lnwpred_longq,4.743543354
710,-913.857,lnwpred_longq,4.761740887
711,-913.444,lnwpred_longq,4.756439217
712,-913.246,lnwpred_longq,4.753141839
713,-914.333,lnwpred_longq,4.765208104
714,-909.779,lnwpred_longq,4.616036256
715,-913.857,lnwpred_longq,4.761740887
716,-914.083,lnwpred_longq,4.763739999
717,-915.073,lnwpred_longq,4.764977701
718,-914.508,lnwpred_longq,4.765771214
719,-915.556,lnwpred_longq,4.761137608
720,-914.4970417,lnwpred_longq,4.765747181
721,-915.143,lnwpred_longq,4.764601745
722,-913.986,lnwpred_longq,4.762960132
723,-913.865,lnwpred_longq,4.761822546
724,-914.485,lnwpred_longq,4.765719042
725,-914.22,lnwpred_longq,4.764641219
726,-914.219,lnwpred_longq,4.76463549
727,-918.08,lnwpred_longq,4.69366367
728,-914.715,lnwpred_longq,4.765943377
729,-913.197,lnwpred_longq,4.752250223
730,-914.694,lnwpred_longq,4.765950309
731,-912.891,lnwpred_longq,4.746003643
732,-912.891,lnwpred_longq,4.746003643
733,-912.891,lnwpred_longq,4.746003643
734,-915.235,lnwpred_longq,4.764014536
735,-913.557,lnwpred_longq,4.758101542
736,-912.758,lnwpred_longq,4.742923927
737,-914.218,lnwpred_longq,4.764629749
738,-914.219,lnwpred_longq,4.76463549
739,-912.84,lnwpred_longq,4.744848821
740,-914.269,lnwpred_longq,4.764906624
741,-913.462,lnwpred_longq,4.756714693
742,-915.284,lnwpred_longq,4.763658629
743,-914.165,lnwpred_longq,4.764307586
744,-913.544,lnwpred_longq,4.757918421
745,-914.024,lnwpred_longq,4.763279651
746,-914.04582,lnwpred_longq,4.763454969
747,-913.7020111,lnwpred_longq,4.760001079
748,-913.24,lnwpred_longq,4.753034273
749,-913.881,lnwpred_longq,4.761983464
750,-914.471,lnwpred_longq,4.76568405
751,-914.015,lnwpred_longq,4.763205606
752,-918.338,lnwpred_longq,4.682283298
753,-913.939,lnwpred_longq,4.762539984
754,-916.036,lnwpred_longq,4.754434106
755,-912.875,lnwpred_longq,4.745644843
756,-913.957,lnwpred_longq,4.762704153
757,-913.6502981,lnwpred_longq,4.759353814
758,-913.475,lnwpred_longq,4.756911131
759,-915.244,lnwpred_longq,4.763951414
760,-913.717,lnwpred_longq,4.760182442
761,-914.531,lnwpred_longq,4.765816777
762,-914.524,lnwpred_longq,4.765803609
763,-913.235,lnwpred_longq,4.752944291
764,-912.839,lnwpred_longq,4.744825852
765,-913.579,lnwpred_longq,4.75840663
766,-914.949,lnwpred_longq,4.765493422
767,-913.638,lnwpred_longq,4.759194967
768,-914.006,lnwpred_longq,4.763130549
769,-912.878,lnwpred_longq,4.745712362
770,-914.686,lnwpred_longq,4.7659515
771,-914.726,lnwpred_longq,4.765937547
772,-913.612,lnwpred_longq,4.758852924
773,-913.959,lnwpred_longq,4.762722144
774,-913.299,lnwpred_longq,4.754072473
775,-915.368,lnwpred_longq,4.762978719
776,-915.527,lnwpred_longq,4.761450411
777,-914.5657864,lnwpred_longq,4.765873133
778,-913.9962054,lnwpred_longq,4.763047715
779,-914.525,lnwpred_longq,4.765805528
780,-913.303,lnwpred_longq,4.754141285
781,-914.309,lnwpred_longq,4.765101046
782,-914.316,lnwpred_longq,4.765133014
783,-915.024,lnwpred_longq,4.765204449
784,-912.211,lnwpred_longq,4.727934377
785,-912.407,lnwpred_longq,4.73373512
786,-913.552,lnwpred_longq,4.758031361
787,-913.692,lnwpred_longq,4.759878382
788,-914.243,lnwpred_longq,4.764769532
789,-909.799,lnwpred_longq,4.617257789
790,-914.263,lnwpred_longq,4.764875737
791,-913.366,lnwpred_longq,4.755198714
792,-913.004,lnwpred_longq,4.74844661
793,-912.353,lnwpred_longq,4.732184852
794,-915.159,lnwpred_longq,4.764507217
795,-912.383,lnwpred_longq,4.733050609
796,-912.203,lnwpred_longq,4.727687418
797,-912.268,lnwpred_longq,4.729670816
798,-912.407,lnwpred_longq,4.73373512
799,-915.319,lnwpred_longq,4.763386045
800,-914.485,lnwpred_longq,4.765719042
801,-912.946,lnwpred_longq,4.747212623
802,-913.543,lnwpred_longq,4.757904248
803,-913.641,lnwpred_longq,4.759233891
804,-914.336,lnwpred_longq,4.76522098
805,-914.714,lnwpred_longq,4.765943832
806,-912.624,lnwpred_longq,4.739597577
807,-913.794,lnwpred_longq,4.761069887
808,-914.735,lnwpred_longq,4.765931653
809,-914.684,lnwpred_longq,4.765951673
810,-913.547,lnwpred_longq,4.757960868
811,-915.241,lnwpred_longq,4.763972568
812,-913.786,lnwpred_longq,4.760981133
813,-913.935,lnwpred_longq,4.762502953
814,-913.986,lnwpred_longq,4.762960132
815,-913.995,lnwpred_longq,4.763037438
816,-913.808,lnwpred_longq,4.761223283
817,-913.849,lnwpred_longq,4.761658429
818,-915.027,lnwpred_longq,4.765191428
819,-912.991,lnwpred_longq,4.748173681
820,-913.704,lnwpred_longq,4.760025305
821,-914.497,lnwpred_longq,4.765747086
822,-914.805,lnwpred_longq,4.765851268
823,-913.973,lnwpred_longq,4.762846682
824,-916.744,lnwpred_longq,4.739292704
825,-915.107,lnwpred_longq,4.764802739
826,-913.383,lnwpred_longq,4.755475558
827,-914.171,lnwpred_longq,4.764345819
828,-914.603,lnwpred_longq,4.765916686
829,-913.891,lnwpred_longq,4.762082414
830,-914.695,lnwpred_longq,4.765950104
831,-913.459,lnwpred_longq,4.756669061
832,-914.749,lnwpred_longq,4.765920473
833,-913.654,lnwpred_longq,4.759401259
834,-913.012,lnwpred_longq,4.748613518
835,-914.566,lnwpred_longq,4.765873433
836,-914.958,lnwpred_longq,4.765462455
837,-914.077,lnwpred_longq,4.76369517
838,-912.89,lnwpred_longq,4.745981311
839,-913.629,lnwpred_longq,4.759077523
840,-914.454,lnwpred_longq,4.765638267
841,-914.448,lnwpred_longq,4.765621247
842,-915.544,lnwpred_longq,4.761268318
843,-913.207,lnwpred_longq,4.752434621
844,-912.789,lnwpred_longq,4.743661506
845,-915.608,lnwpred_longq,4.760550412
846,-915.0460528,lnwpred_longq,4.765106111
847,-913.612,lnwpred_longq,4.758852924
848,-914.005,lnwpred_longq,4.763122147
849,-913.322,lnwpred_longq,4.754465414
850,-910.417,lnwpred_longq,4.652540377
851,-913.259,lnwpred_longq,4.753373355
852,-913.021,lnwpred_longq,4.748800332
853,-916.042,lnwpred_longq,4.754332098
854,-913.8284683,lnwpred_longq,4.761443145
855,-913.875,lnwpred_longq,4.761923494
856,-913.774,lnwpred_longq,4.760846503
857,-913.916,lnwpred_longq,4.762324323
858,-913.829,lnwpred_longq,4.761448786
859,-913.936,lnwpred_longq,4.762512229
860,-913.971,lnwpred_longq,4.762829041
861,-915.014,lnwpred_longq,4.765247039
862,-913.9218,lnwpred_longq,4.762379331
863,-913.501,lnwpred_longq,4.757297673
864,-915.23,lnwpred_longq,4.764049167
865,-915.293,lnwpred_longq,4.763589998
866,-913.197,lnwpred_longq,4.752250223
867,-912.6256943,lnwpred_longq,4.739641035
868,-914.088,lnwpred_longq,4.763777013
869,-913.179,lnwpred_longq,4.751915157
870,-913.278,lnwpred_longq,4.753707928
871,-914.476,lnwpred_longq,4.765696828
872,-917.197,lnwpred_longq,4.726319672
873,-913.496,lnwpred_longq,4.757223994
874,-915.0489723,lnwpred_longq,4.765092637
875,-915.227,lnwpred_longq,4.764069796
876,-914.97,lnwpred_longq,4.765419593
877,-913.759,lnwpred_longq,4.760675685
878,-913.304,lnwpred_longq,4.754158457
879,-912.514,lnwpred_longq,4.736699343
880,-914.373,lnwpred_longq,4.765370545
881,-914.47,lnwpred_longq,4.765681456
882,-913.215,lnwpred_longq,4.75258124
883,-915.86,lnwpred_longq,4.757226255
884,-919.906,lnwpred_longq,4.595234836
885,-919.603,lnwpred_longq,4.614450215
886,-914.431,lnwpred_longq,4.76557058
887,-914.227,lnwpred_longq,4.76468097
888,-913.972,lnwpred_longq,4.762837868
889,-914.495,lnwpred_longq,4.765742537
890,-913.946,lnwpred_longq,4.762604308
891,-914.6806717,lnwpred_longq,4.765951851
892,-913.04,lnwpred_longq,4.749191396
893,-914.124,lnwpred_longq,4.764034292
894,-914.354,lnwpred_longq,4.765295878
895,-914.125,lnwpred_longq,4.764041208
896,-914.545,lnwpred_longq,4.765841276
897,-915.186,lnwpred_longq,4.764340449
898,-915.338,lnwpred_longq,4.763231663
899,-915.137,lnwpred_longq,4.764636368
900,-912.999,lnwpred_longq,4.748341887
901,-915.327,lnwpred_longq,4.763321592
902,-914.113,lnwpred_longq,4.763957397
903,-914.29,lnwpred_longq,4.765011188
904,-916.798,lnwpred_longq,4.737880832
905,-913.616,lnwpred_longq,4.758906095
906,-912.825,lnwpred_longq,4.744502983
907,-914.012,lnwpred_longq,4.763180699
908,-913.853,lnwpred_longq,4.761699758
909,-913.235,lnwpred_longq,4.752944291
910,-914.55,lnwpred_longq,4.765849432
911,-914.184,lnwpred_longq,4.764427113
912,-914.182,lnwpred_longq,4.764414744
913,-914.154,lnwpred_longq,4.764236324
914,-915.24,lnwpred_longq,4.763979594
915,-914.176,lnwpred_longq,4.764377336
916,-913.739,lnwpred_longq,4.760443556
917,-913.616,lnwpred_longq,4.758906095
918,-915.557,lnwpred_longq,4.761126634
919,-915.822,lnwpred_longq,4.757778311
920,-913.355,lnwpred_longq,4.755017657
921,-914.427,lnwpred_longq,4.765558133
922,-913.036,lnwpred_longq,4.749109442
923,-915.007,lnwpred_longq,4.765276108
924,-915.6131,lnwpred_longq,4.760491002
925,-913.4508,lnwpred_longq,4.756543761
926,-915.011,lnwpred_longq,4.765259572
927,-915.239,lnwpred_longq,4.763986607
928,-916.096,lnwpred_longq,4.75339379
929,-914.263,lnwpred_longq,4.764875737
930,-915.798,lnwpred_longq,4.758117684
931,-913.278,lnwpred_longq,4.753707928
932,-913.449,lnwpred_longq,4.756516144
933,-913.4832382,lnwpred_longq,4.757034523
934,-913.412,lnwpred_longq,4.755939487
935,-915.076,lnwpred_longq,4.764962844
936,-915.245,lnwpred_longq,4.763944338
937,-913.471,lnwpred_longq,4.756850913
938,-915.134,lnwpred_longq,4.764653511
939,-913.8871,lnwpred_longq,4.762043972
940,-915.281,lnwpred_longq,4.763681281
941,-912.525,lnwpred_longq,4.736995969
942,-913.36,lnwpred_longq,4.755100143
943,-915.288,lnwpred_longq,4.763628251
944,-915.701,lnwpred_longq,4.759416003
945,-914.648,lnwpred_longq,4.765946242
946,-912.9,lnwpred_longq,4.746204062
947,-917.612,lnwpred_longq,4.712184865
948,-917.09,lnwpred_longq,4.72961519
949,-915.35,lnwpred_longq,4.763131835
950,-914.431,lnwpred_longq,4.76557058
951,-912.938,lnwpred_longq,4.74703912
952,-912.9891269,lnwpred_longq,4.748134183
953,-915.128,lnwpred_longq,4.76468746
954,-914.67,lnwpred_longq,4.765951485
955,-915.35,lnwpred_longq,4.763131835
956,-915.35,lnwpred_longq,4.763131835
957,-914.613,lnwpred_longq,4.76592544
958,-913.103,lnwpred_longq,4.750455814
959,-913.305,lnwpred_longq,4.754175616
960,-913.305,lnwpred_longq,4.754175616
961,-919.226,lnwpred_longq,4.636757172
962,-914.409,lnwpred_longq,4.765499651
963,-915.011,lnwpred_longq,4.765259572
964,-915.135,lnwpred_longq,4.764647809
965,-914.431,lnwpred_longq,4.76557058
966,-914.573,lnwpred_longq,4.765882927
967,-913.455,lnwpred_longq,4.756608044
968,-913.583,lnwpred_longq,4.75846145
969,-913.021,lnwpred_longq,4.748800332
970,-913.511,lnwpred_longq,4.757444094
971,-913.486,lnwpred_longq,4.757075699
972,-914.3714905,lnwpred_longq,4.765364777
973,-913.712,lnwpred_longq,4.760122255
974,-912.811,lnwpred_longq,4.744177666
975,-915.329,lnwpred_longq,4.763305354
976,-913.668,lnwpred_longq,4.75957914
977,-914.677,lnwpred_longq,4.765951885
978,-914.474,lnwpred_longq,4.765691754
979,-913.74,lnwpred_longq,4.760455281
980,-912.969,lnwpred_longq,4.747706991
981,-913.6458,lnwpred_longq,4.759295934
982,-913.383,lnwpred_longq,4.755475558
983,-914.3429,lnwpred_longq,4.765250169
984,-915.6147,lnwpred_longq,4.760472297
985,-915.6158,lnwpred_longq,4.760459419
986,-915.6185,lnwpred_longq,4.760427744
987,-913.455,lnwpred_longq,4.756608044
988,-915.448,lnwpred_longq,4.762249235
989,-914.618,lnwpred_longq,4.765929349
990,-913.574,lnwpred_longq,4.758337823
991,-914.421,lnwpred_longq,4.765539089
992,-912.898,lnwpred_longq,4.746159612
993,-914.027,lnwpred_longq,4.763304108
994,-913.063,lnwpred_longq,4.749658755
995,-914.641,lnwpred_longq,4.765943306
996,-913.273,lnwpred_longq,4.75362032
997,-913.875,lnwpred_longq,4.761923494
998,-917.36,lnwpred_longq,4.721024499
999,-915.326,lnwpred_longq,4.763329692
1000,-913.474,lnwpred_longq,4.756896095
1001,-913.972,lnwpred_longq,4.762837868
1002,-913.674,lnwpred_longq,4.759654625
1003,-912.758,lnwpred_longq,4.742923927
1004,-912.651,lnwpred_longq,4.740285857
1005,-919.643,lnwpred_longq,4.611979241
1006,-914.6069,lnwpred_longq,4.765920248
1007,-912.628,lnwpred_longq,4.739700119
1008,-914.382,lnwpred_longq,4.765404339
1009,-916.494,lnwpred_longq,4.745354439
1010,-913.574,lnwpred_longq,4.758337823
1011,-914.4927144,lnwpred_longq,4.765737277
1012,-913.956,lnwpred_longq,4.762695138
1013,-913.8405,lnwpred_longq,4.761569942
1014,-920.503,lnwpred_longq,4.55401873
1015,-915.943,lnwpred_longq,4.755957718
1016,-915.946,lnwpred_longq,4.755910255
1017,-915.209,lnwpred_longq,4.764191205
1018,-913.918,lnwpred_longq,4.762343339
1019,-914.45,lnwpred_longq,4.76562697
1020,-913.148,lnwpred_longq,4.751328612
1021,-917.1022415,lnwpred_longq,4.729245407
1022,-913.9669793,lnwpred_longq,4.762793424
1023,-914.004,lnwpred_longq,4.763113732
1024,-912.855,lnwpred_longq,4.745191847
1025,-914.926,lnwpred_longq,4.765567961
1026,-913.121,lnwpred_longq,4.750807969
1027,-912.886,lnwpred_longq,4.745891861
1028,-914.17,lnwpred_longq,4.764339478
1029,-913.391,lnwpred_longq,4.755604588
1030,-913.555,lnwpred_longq,4.758073507
1031,-914.808,lnwpred_longq,4.765846455
1032,-914.656,lnwpred_longq,4.765948848
1033,-913.552,lnwpred_longq,4.758031361
1034,-914.414,lnwpred_longq,4.765516302
1035,-913.096,lnwpred_longq,4.750317771
1036,-915.027,lnwpred_longq,4.765191428
1037,-913.294,lnwpred_longq,4.753986176
1038,-915.217,lnwpred_longq,4.764137745
1039,-913.759,lnwpred_longq,4.760675685
1040,-915.032,lnwpred_longq,4.765169478
1041,-915.031,lnwpred_longq,4.765173893
1042,-915.212,lnwpred_longq,4.764171251
1043,-913.972,lnwpred_longq,4.762837868
1044,-913.482,lnwpred_longq,4.757016031
1045,-915.37,lnwpred_longq,4.762961456
1046,-915.084,lnwpred_longq,4.764922676
1047,-913.427,lnwpred_longq,4.756175328
1048,-913.971,lnwpred_longq,4.762829041
1049,-913.969,lnwpred_longq,4.76281135
1050,-915.049,lnwpred_longq,4.765092509
1051,-914.302,lnwpred_longq,4.765068465
1052,-913.608,lnwpred_longq,4.758799552
1053,-913.722,lnwpred_longq,4.760242317
1054,-916.173,lnwpred_longq,4.751992826
1055,-912.933,lnwpred_longq,4.746930275
1056,-919.367,lnwpred_longq,4.628622102
1057,-913.418,lnwpred_longq,4.756034161
1058,-913.41401,lnwpred_longq,4.755971253
1059,-913.42019,lnwpred_longq,4.756068605
1060,-913.42019,lnwpred_longq,4.756068605
1061,-913.176,lnwpred_longq,4.751858919
1062,-916.329,lnwpred_longq,4.748927472
1063,-909.383,lnwpred_longq,4.590820917
1064,-914.757,lnwpred_longq,4.765912985
1065,-917.681,lnwpred_longq,4.709626141
1066,-913.297,lnwpred_longq,4.754037991
1067,-912.937,lnwpred_longq,4.747017376
1068,-912.625,lnwpred_longq,4.739623232
1069,-912.678,lnwpred_longq,4.74096503
1070,-913.518,lnwpred_longq,4.757545846
1071,-916.502,lnwpred_longq,4.745172556
1072,-912.778,lnwpred_longq,4.743401158
1073,-913.586,lnwpred_longq,4.758502435
1074,-914.63,lnwpred_longq,4.765937455
1075,-915.201,lnwpred_longq,4.764243866
1076,-913.49,lnwpred_longq,4.757135167
1077,-915.297,lnwpred_longq,4.76355917
1078,-913.33,lnwpred_longq,4.75460054
1079,-914.777,lnwpred_longq,4.765890768
1080,-914.777,lnwpred_longq,4.765890768
1081,-914.777,lnwpred_longq,4.765890768
1082,-915.425,lnwpred_longq,4.76246715
1083,-913.973,lnwpred_longq,4.762846682
1084,-914.072,lnwpred_longq,4.76365747
1085,-920.34,lnwpred_longq,4.56571391
1086,-915.7608,lnwpred_longq,4.758629491
1087,-913.291,lnwpred_longq,4.753934248
1088,-913.295,lnwpred_longq,4.75400346
1089,-912.485,lnwpred_longq,4.735910084
1090,-913.385,lnwpred_longq,4.75550789
1091,-913.973,lnwpred_longq,4.762846682
1092,-913.973,lnwpred_longq,4.762846682
1093,-913.033,lnwpred_longq,4.749047845
1094,-909.56,lnwpred_longq,4.602333532
1095,-913.927,lnwpred_longq,4.76242829
1096,-909.849,lnwpred_longq,4.620289761
1097,-914.457,lnwpred_longq,4.765646609
1098,-909.892,lnwpred_longq,4.622872278
1099,-913.592,lnwpred_longq,4.758584066
1100,-912.916,lnwpred_longq,4.746557864
1101,-916.431,lnwpred_longq,4.746758826
1102,-914.689,lnwpred_longq,4.765951147
1103,-914.653,lnwpred_longq,4.765947965
1104,-914.565,lnwpred_longq,4.765872026
1105,-913.718,lnwpred_longq,4.760194442
1106,-914.701,lnwpred_longq,4.76594861
1107,-913.307,lnwpred_longq,4.754209897
1108,-914.296,lnwpred_longq,4.765040051
1109,-913.754,lnwpred_longq,4.760618121
1110,-909.849,lnwpred_longq,4.620289761
1111,-914.431,lnwpred_longq,4.76557058
1112,-915.534,lnwpred_longq,4.761375868
1113,-916.643,lnwpred_longq,4.741835645
1114,-912.922,lnwpred_longq,4.746689715
1115,-916.662,lnwpred_longq,4.741367001
1116,-916.662,lnwpred_longq,4.741367001
1117,-913.247,lnwpred_longq,4.753159723
1118,-915.808,lnwpred_longq,4.757977153
1119,-917.515,lnwpred_longq,4.715681335
1120,-915.734,lnwpred_longq,4.758987499
1121,-914.4,lnwpred_longq,4.765468892
1122,-913.104,lnwpred_longq,4.750475484
1123,-915.671,lnwpred_longq,4.759793746
1124,-913.36,lnwpred_longq,4.755100143
1125,-914.732,lnwpred_longq,4.76593373
1126,-915.317,lnwpred_longq,4.763402034
1127,-914.629,lnwpred_longq,4.765936848
1128,-914.1132,lnwpred_longq,4.763958809
1129,-913.17,lnwpred_longq,4.751746107
1130,-914.3153,lnwpred_longq,4.765129845
1131,-913.032,lnwpred_longq,4.749027287
1132,-913.283,lnwpred_longq,4.753795224
1133,-913.75,lnwpred_longq,4.760571845
1134,-913.678,lnwpred_longq,4.759704699
1135,-913.183,lnwpred_longq,4.751989966
1136,-913.323,lnwpred_longq,4.754482349
1137,-909.815,lnwpred_longq,4.618231418
1138,-909.743,lnwpred_longq,4.613824904
1139,-909.811,lnwpred_longq,4.617988311
1140,-914.966,lnwpred_longq,4.76543408
1141,-914.142,lnwpred_longq,4.764156861
1142,-912.99,lnwpred_longq,4.748152599
1143,-915.648,lnwpred_longq,4.760075736
1144,-915.538,lnwpred_longq,4.761332998
1145,-915.024,lnwpred_longq,4.765204449
1146,-909.82377,lnwpred_longq,4.618763732
1147,-913.317,lnwpred_longq,4.754380554
1148,-912.789,lnwpred_longq,4.743661506
1149,-914.119,lnwpred_longq,4.763999527
1150,-914.113,lnwpred_longq,4.763957397
1151,-914.931,lnwpred_longq,4.765552319
1152,-913.268,lnwpred_longq,4.753532399
